A,B,C,D,E,F
4.32357e-015,20,-2.23633e-015,6.95746e-016,-3.18055e-015,-1.59028e-015
-2.78299e-015,20,-4.82053e-015,9.93923e-017,9.89681e-032,2.03754e-015
-4.07509e-015,20,3.47873e-016,-7.65321e-015,3.18055e-015,-3.13086e-015
1.14301e-015,20,-3.57812e-015,9.93923e-017,-9.54166e-015,-1.68967e-015
-2.18663e-015,20,5.86415e-015,4.47266e-015,3.18055e-015,1.68967e-015
1.98785e-015,20,2.48481e-015,6.85807e-015,6.36111e-015,-1.2921e-015
4.96962e-016,20,-3.97569e-015,-7.10655e-015,3.18055e-015,-1.98785e-016
1.98785e-016,20,-3.57812e-015,9.93923e-017,3.18055e-015,2.48481e-015
-6.95746e-016,20,-3.97569e-016,-9.74045e-015,-3.18055e-015,9.93923e-017
-2.5842e-015,20,1.19271e-015,-1.09332e-014,6.36111e-015,-1.59028e-015
-1.59028e-015,20,-2.78299e-015,5.51627e-015,9.54166e-015,3.77691e-015
-9.93923e-017,20,-2.68359e-015,-7.95139e-015,-5.34496e-033,-3.08116e-015
7.95139e-016,20,-1.39149e-015,1.49089e-016,1.10348e-032,-7.95139e-016
-1.78906e-015,20,-5.96354e-015,-1.0138e-014,-3.18055e-015,4.96962e-016
1.39149e-015,20,-1.39149e-015,4.67144e-015,1.20693e-032,-4.96962e-016
1.39149e-015,20,-7.95139e-016,-3.18055e-015,-9.54166e-015,-1.19271e-015
-9.93923e-016,20,3.97569e-016,7.90169e-015,-3.18055e-015,7.95139e-016
-5.96354e-016,20,-2.18663e-015,-5.46658e-015,1.03451e-033,9.93923e-017
-6.95746e-016,20,9.93923e-016,7.70291e-015,4.82771e-033,3.97569e-016
-7.95139e-016,20,-2.5842e-015,7.20594e-015,2.20695e-032,1.59028e-015
-5.96354e-016,20,3.97569e-016,2.88238e-015,3.18055e-015,-1.98785e-016
2.78299e-015,20,-2.5842e-015,-2.08724e-015,-3.18055e-015,2.98177e-016
-1.39149e-015,20,1.98785e-015,8.44835e-016,2.41386e-033,9.93923e-017
-1.98785e-015,20,-1.19271e-015,-3.27995e-015,3.18055e-015,2.08724e-015
6.95746e-016,20,-1.98785e-016,-1.04362e-015,-3.18055e-015,2.08724e-015
-2.5842e-015,20,1.59028e-015,1.2424e-015,8.51746e-032,1.88845e-015
-3.97569e-016,20,7.95139e-016,3.52843e-015,-9.54166e-015,3.97569e-016
1.98785e-015,20,1.59028e-015,5.61567e-015,1.37935e-032,-3.97569e-016
-1.98785e-016,20,-2.38542e-015,-3.8266e-015,9.54166e-015,2.5842e-015
-1.59028e-015,20,9.93923e-016,-3.13086e-015,-3.18055e-015,1.88845e-015
-1.2921e-015,20,1.19271e-015,6.95746e-016,9.54166e-015,1.88845e-015
-2.18663e-015,20,4.96962e-016,-7.00716e-015,3.18055e-015,4.96962e-016
9.93923e-017,20,-5.96354e-016,6.06293e-015,6.36111e-015,7.95139e-016
5.96354e-016,20,1.98785e-016,4.32357e-015,4.13804e-033,-3.97569e-016
1.59028e-015,20,-1.78906e-015,-1.49089e-016,3.18055e-015,-1.68967e-015
-1.98785e-016,20,5.96354e-016,1.09332e-015,-4.13804e-033,-1.19271e-015
-1.19271e-015,20,1.39149e-015,-1.98785e-016,3.18055e-015,-1.98785e-015
1.98785e-016,20,-2.78299e-015,-1.98785e-015,6.36111e-015,-2.38542e-015
7.95139e-016,20,-3.37934e-015,5.71506e-016,8.27607e-033,-5.96354e-016
-1.78906e-015,20,2.78299e-015,-4.32357e-015,3.18055e-015,1.98785e-016
-5.96354e-016,20,1.19271e-015,3.50358e-015,1.27222e-014,7.95139e-016
-3.97569e-016,20,3.97569e-016,-1.59028e-015,-4.13804e-033,-5.96354e-016
-9.93923e-017,20,-5.96354e-016,-8.24956e-015,6.36111e-015,1.98785e-016
1.68967e-015,20,3.97569e-016,8.44835e-016,3.18055e-015,-6.95746e-016
1.88845e-015,20,-7.95139e-016,8.05078e-015,1.27222e-014,9.93923e-017
-7.95139e-016,20,3.18055e-015,-1.93815e-015,6.36111e-015,-2.98177e-016
3.97569e-016,20,-6.95746e-016,5.11871e-015,-0,0
-1.09332e-015,20,0,1.19271e-015,6.36111e-015,2.68359e-015
3.97569e-016,20,-1.09332e-015,4.72114e-015,3.18055e-015,-1.09332e-015
-6.95746e-016,20,-1.78906e-015,-2.88238e-015,-3.18055e-015,-1.88845e-015
-6.95746e-016,20,-1.49089e-016,3.18055e-015,6.36111e-015,5.46658e-016
-1.44119e-015,20,-3.47873e-016,-3.97569e-016,6.36111e-015,7.20594e-016
2.79541e-015,20,-8.19987e-016,-2.18663e-015,-1.27222e-014,-2.18663e-015
1.31695e-015,20,-4.24902e-015,8.94531e-016,-6.36111e-015,-1.39149e-015
-5.96354e-016,20,2.70844e-015,4.17448e-015,3.18055e-015,1.19271e-015
-1.01877e-015,20,-3.08116e-015,-9.93923e-017,3.18055e-015,5.96354e-016
-9.93923e-016,20,-8.44835e-016,1.49089e-015,3.18055e-015,-1.6027e-015
-4.96962e-017,20,-1.40392e-015,-3.97569e-016,-9.54166e-015,5.59082e-016
7.64079e-016,20,2.29845e-016,2.18663e-015,-3.18055e-015,-2.72708e-015
-1.76732e-015,20,-1.3317e-015,4.07509e-015,9.54166e-015,4.21641e-016
-4.09993e-016,20,2.67738e-015,5.26779e-015,-3.33387e-033,-4.65902e-016
9.93923e-016,20,1.04362e-015,-8.94531e-016,-3.18055e-015,-7.45443e-016
8.44835e-016,20,4.07509e-015,9.93923e-017,-1.17244e-032,7.95139e-016
1.19271e-015,20,1.49089e-016,-3.27995e-015,9.54166e-015,-1.09332e-015
-4.96962e-016,20,9.93923e-016,-4.57205e-015,-3.87941e-033,-4.47266e-016
-1.98785e-016,20,9.93923e-016,-2.08724e-015,3.18055e-015,-1.04362e-015
3.97569e-016,20,4.96962e-016,-2.28602e-015,-3.18055e-015,-1.2424e-015
1.98785e-016,20,-1.09332e-015,1.2424e-015,-5.17255e-033,1.49089e-015
-3.97569e-016,20,-2.38542e-015,-3.23025e-015,3.18055e-015,-8.94531e-016
4.96962e-016,20,-4.57205e-015,2.5842e-015,6.89673e-033,-7.95139e-016
1.98785e-016,20,1.98785e-015,2.73329e-015,6.36111e-015,-7.95139e-016
7.95139e-016,20,-2.98177e-015,-5.31749e-015,3.18055e-015,7.95139e-016
2.38542e-015,20,-1.59028e-015,-6.4605e-016,6.36111e-015,-7.95139e-016
-9.93923e-016,20,-1.98785e-015,-3.15571e-015,-3.18055e-015,0
3.97569e-016,20,-1.98785e-016,-1.15544e-015,-9.65542e-033,1.39149e-015
-1.98785e-016,20,-1.19271e-015,-5.66536e-015,6.36111e-015,1.19271e-015
-5.96354e-016,20,-5.56597e-015,5.28488e-015,-3.18055e-015,-1.98785e-015
-3.97569e-016,20,-7.95139e-016,-6.75868e-015,-6.36111e-015,7.95139e-016
1.39149e-015,20,-1.98785e-015,1.80149e-015,-3.18055e-015,-1.98785e-016
-1.98785e-016,20,2.38542e-015,1.0871e-015,-3.18055e-015,1.39149e-015
-1.19271e-015,20,-5.1684e-015,4.96962e-017,-6.36111e-015,-7.95139e-016
3.97569e-016,20,-5.1684e-015,-2.45996e-015,4.13804e-033,-5.96354e-016
3.97569e-016,20,7.95139e-016,-4.96962e-017,3.18055e-015,1.39149e-015
-1.19271e-015,20,1.19271e-015,2.18663e-015,3.18055e-015,1.19271e-015
1.19271e-015,20,-1.19271e-015,1.36664e-015,8.27607e-033,-3.97569e-016
-1.98785e-015,20,-3.97569e-016,7.45443e-016,-6.36111e-015,7.95139e-016
1.19271e-015,20,-1.19271e-015,-7.20594e-016,-6.36111e-015,-7.95139e-016
1.19271e-015,20,-1.19271e-015,3.70236e-015,6.36111e-015,3.97569e-016
-0,20,-7.95139e-016,-4.91992e-015,3.18055e-015,7.95139e-016
-3.97569e-016,20,3.97569e-016,1.36664e-015,-6.36111e-015,3.97569e-016
-1.19271e-015,20,-3.97569e-016,-3.85145e-015,-6.36111e-015,3.97569e-016
3.97569e-016,20,0,6.21202e-016,-0,0
-3.97569e-016,20,3.97569e-016,1.56543e-015,0,0
1.59028e-015,20,7.95139e-016,-1.73937e-016,3.18055e-015,-7.95139e-016
-3.97569e-016,20,3.97569e-016,3.03147e-015,6.36111e-015,-7.95139e-016
-0,20,-1.98785e-015,8.69683e-016,-6.36111e-015,7.95139e-016
-3.97569e-016,20,-2.38542e-015,3.85145e-015,-2.75869e-033,-3.97569e-016
-7.95139e-016,20,-3.97569e-016,-1.44119e-015,-3.18055e-015,3.97569e-016
3.97569e-016,20,-1.98785e-015,1.71452e-015,5.51738e-033,-7.95139e-016
3.97569e-016,20,3.97569e-016,1.11816e-015,-3.18055e-015,7.95139e-016
3.97569e-016,20,3.97569e-016,-1.98785e-016,-6.36111e-015,3.97569e-016
-3.97569e-016,20,3.97569e-016,1.76421e-015,-3.18055e-015,9.93923e-016
-3.97569e-016,20,3.97569e-016,8.93289e-015,3.18055e-015,5.96354e-016
1.39149e-015,20,1.59028e-015,4.02539e-015,9.54166e-015,-3.97569e-016
7.95139e-016,20,7.95139e-016,1.07468e-015,1.59028e-014,-7.95139e-016
1.78906e-015,20,-1.19271e-015,5.2181e-016,3.10353e-032,-9.93923e-016
-3.97569e-016,20,-4.37326e-015,-2.22701e-015,-3.18055e-015,3.97569e-016
1.19271e-015,20,-5.96354e-015,-9.22485e-016,3.31043e-032,-1.59028e-015
5.96354e-016,20,7.95139e-016,-4.3686e-015,-3.18055e-015,1.19271e-015
5.96354e-016,20,1.19271e-015,1.41634e-015,-3.18055e-015,-1.98785e-016
-7.95139e-016,20,-5.56597e-015,-3.69615e-016,-3.18055e-015,9.93923e-016
-1.39149e-015,20,-3.57812e-015,-3.21783e-015,6.36111e-015,1.39149e-015
5.96354e-016,20,-7.95139e-016,-2.55935e-015,9.54166e-015,-1.59028e-015
5.96354e-016,20,1.39149e-015,-2.68359e-015,-9.54166e-015,3.97569e-016
1.19271e-015,20,-2.38542e-015,-8.97016e-015,-6.36111e-015,-7.95139e-016
-1.39149e-015,20,3.57812e-015,1.49089e-016,-6.36111e-015,0
-1.98785e-016,20,7.95139e-016,-2.64632e-015,-3.18055e-015,1.98785e-016
-1.98785e-016,20,-3.97569e-016,-1.2921e-015,9.54166e-015,-7.95139e-016
-9.93923e-016,20,0,-2.90723e-015,-3.18055e-015,7.95139e-016
9.93923e-016,20,-7.95139e-016,-2.03754e-015,-3.18055e-015,-7.95139e-016
1.19271e-015,20,1.98785e-015,-6.21202e-015,2.89663e-032,-1.39149e-015
-1.98785e-016,20,3.97569e-016,-4.67144e-015,1.37935e-033,3.97569e-016
3.97569e-016,20,-9.93923e-016,-2.73329e-016,3.18055e-015,-3.97569e-016
-3.97569e-016,20,-1.59028e-015,2.80783e-015,3.18055e-015,3.97569e-016
9.93923e-016,20,1.59028e-015,-3.97569e-015,6.36111e-015,-1.98785e-016
-7.95139e-016,20,4.37326e-015,5.8393e-016,-3.18055e-015,1.98785e-015
-0,20,-1.98785e-015,-4.65902e-015,-3.18055e-015,-1.98785e-016
9.93923e-016,20,-2.98177e-015,1.41634e-015,3.18055e-015,-1.19271e-015
-9.93923e-016,20,-2.98177e-015,1.19271e-015,3.44836e-033,1.98785e-016
1.19271e-015,20,5.96354e-016,2.88238e-015,-3.18055e-015,-9.93923e-016
1.78906e-015,20,-5.96354e-016,-7.15625e-015,3.18055e-015,-1.2921e-015
4.96962e-016,20,-6.95746e-016,-1.09332e-015,6.36111e-015,0
-1.59028e-015,20,-8.94531e-016,-1.98785e-016,-3.18055e-015,-7.95139e-016
1.98785e-016,20,-3.47873e-015,-2.48481e-016,-3.18055e-015,1.98785e-015
6.95746e-016,20,3.97569e-016,5.11871e-015,-9.54166e-015,1.98785e-015
-7.95139e-016,20,1.19271e-015,1.93815e-015,-3.18055e-015,1.49089e-015
-9.93923e-016,20,1.2921e-015,1.93815e-015,-1.27222e-014,-8.94531e-016
3.97569e-016,20,-9.93923e-017,-1.98785e-016,-7.5864e-033,1.09332e-015
1.2921e-015,20,1.78906e-015,-7.95139e-016,3.18055e-015,1.39149e-015
9.93923e-016,20,-8.94531e-016,-1.88845e-015,2.75869e-032,-1.59028e-015
-2.98177e-016,20,-6.95746e-016,1.3418e-015,-3.18055e-015,1.19271e-015
2.98177e-016,20,2.08724e-015,3.37934e-015,6.36111e-015,9.93923e-016
-1.19271e-015,20,9.93923e-017,-2.5842e-015,3.18055e-015,9.93923e-017
-6.95746e-016,20,6.95746e-016,7.25564e-015,8.44849e-033,6.95746e-016
-2.98177e-016,20,-9.93923e-017,2.43511e-015,-3.62078e-033,-6.95746e-016
-2.38542e-015,20,-7.95139e-016,-1.2424e-015,-3.18055e-015,8.94531e-016
-1.09332e-015,20,-2.18663e-015,-1.63997e-015,-1.51728e-032,-7.95139e-016
4.96962e-016,20,5.96354e-016,-1.2921e-015,-6.36111e-015,7.95139e-016
-7.95139e-016,20,3.97569e-016,3.18055e-015,6.36111e-015,-7.95139e-016
-1.98785e-016,20,-3.77691e-015,-5.06901e-015,-6.36111e-015,2.98177e-016
1.2921e-015,20,-1.59028e-015,9.93923e-017,3.5863e-032,-1.59028e-015
-1.39149e-015,20,1.39149e-015,-4.91992e-015,-3.18055e-015,1.09332e-015
-1.59028e-015,20,-1.59028e-015,-2.48481e-016,-3.18055e-015,1.59028e-015
-3.97569e-016,20,-1.98785e-015,-3.8266e-015,6.36111e-015,6.95746e-016
-1.68967e-015,20,-3.97569e-016,-1.59028e-015,-3.18055e-015,5.96354e-016
1.98785e-016,20,0,-5.41688e-015,-3.18055e-015,9.93923e-016
9.93923e-017,20,1.98785e-016,-1.88845e-015,-9.54166e-015,-1.98785e-016
-3.97569e-016,20,9.93923e-016,-8.44835e-016,-8.96575e-033,-1.2921e-015
9.93923e-016,20,-9.93923e-016,-6.5102e-015,-6.36111e-015,-2.38542e-015
-4.96962e-016,20,7.95139e-016,-1.2424e-015,3.18055e-015,-1.09332e-015
-1.2921e-015,20,-4.47266e-015,8.19987e-015,3.18055e-015,8.94531e-016
1.09332e-015,20,-1.68967e-015,-2.98177e-016,-1.51728e-032,7.95139e-016
4.96962e-016,20,2.38542e-015,-8.44835e-016,-3.18055e-015,1.19271e-015
3.27995e-015,20,1.09332e-015,-3.72721e-015,3.18055e-015,-1.68967e-015
-1.59028e-015,20,-5.96354e-016,1.2921e-015,6.36111e-015,0
1.19271e-015,20,-4.96962e-016,-8.15017e-015,-2.06902e-033,9.93923e-017
-7.95139e-016,20,-2.98177e-016,-2.78299e-015,-2.62076e-032,-1.88845e-015
1.2921e-015,20,-4.57205e-015,-1.73937e-015,-3.18055e-015,-9.93923e-016
-6.95746e-016,20,-1.98785e-016,1.14301e-015,-9.54166e-015,2.98177e-016
-1.39149e-015,20,-2.08724e-015,1.54058e-015,6.36111e-015,-2.98177e-016
4.96962e-016,20,-2.88238e-015,-1.83876e-015,-3.18055e-015,-1.49089e-015
-3.97569e-016,20,-3.27995e-015,-2.03754e-015,1.31038e-032,1.88845e-015
-1.68967e-015,20,1.59028e-015,3.47873e-016,3.18055e-015,1.19271e-015
5.96354e-016,20,-3.47873e-015,-3.97569e-015,-3.18055e-015,-2.98177e-016
1.09332e-015,20,2.08724e-015,7.95139e-016,-9.54166e-015,6.95746e-016
-4.96962e-016,20,0,2.5842e-015,-3.18055e-015,-6.95746e-016
1.98785e-016,20,-7.95139e-016,-4.96962e-015,3.18055e-015,-9.93923e-017
-2.98177e-016,20,-3.97569e-016,5.76476e-015,6.36111e-015,2.98177e-016
1.98785e-016,20,3.97569e-016,-3.97569e-016,-1.37935e-033,3.97569e-016
-2.98177e-016,20,-4.17448e-015,-3.67752e-015,8.79333e-033,1.68967e-015
1.09332e-015,20,1.98785e-016,5.96354e-016,-3.18055e-015,-1.98785e-016
1.09332e-015,20,1.09332e-015,2.88238e-015,-3.18055e-015,-1.49089e-015
1.63997e-015,20,-4.57205e-015,-9.93923e-016,-3.18055e-015,-1.2921e-015
-1.09332e-015,20,1.39149e-015,1.2921e-015,1.04313e-032,5.46658e-016
-1.54058e-015,20,1.59028e-015,-2.98177e-015,1.87074e-032,6.95746e-016
-4.96962e-016,20,2.68359e-015,5.96354e-015,-6.36111e-015,5.96354e-016
-1.98785e-016,20,2.78299e-015,3.32964e-015,3.18055e-015,-1.98785e-016
-9.93923e-017,20,-6.95746e-016,2.83268e-015,3.18055e-015,-1.98785e-016
3.97569e-016,20,-9.93923e-016,5.06901e-015,1.24141e-032,-1.78906e-015
-2.18663e-015,20,3.97569e-016,-6.85807e-015,4.17252e-032,1.09332e-015
-7.95139e-016,20,1.49089e-015,-1.04362e-015,-1.37935e-033,-9.93923e-017
2.18663e-015,20,-3.18055e-015,-5.96354e-016,-3.18055e-015,-1.2921e-015
1.98785e-016,20,-8.94531e-016,4.37326e-015,3.18055e-015,2.98177e-016
-2.08724e-015,20,-1.98785e-015,-8.94531e-016,-3.18055e-015,-1.2921e-015
-3.97569e-016,20,3.97569e-016,1.3418e-015,9.54166e-015,-4.96962e-016
-3.97569e-016,20,3.97569e-016,-1.78906e-015,3.18055e-015,8.94531e-016
-0,20,-1.19271e-015,9.51682e-015,-3.18055e-015,1.39149e-015
-5.96354e-016,20,1.78906e-015,1.63997e-015,-3.18055e-015,7.95139e-016
1.39149e-015,20,-5.1684e-015,-4.37326e-015,-6.36111e-015,-1.59028e-015
1.98785e-016,20,1.59028e-015,6.23687e-015,6.36111e-015,1.39149e-015
-0,20,-7.95139e-016,-1.54058e-015,1.27222e-014,1.39149e-015
-5.96354e-016,20,-1.19271e-015,4.46023e-015,-6.36111e-015,-5.96354e-016
-0,20,-3.97569e-015,-1.26725e-015,-3.18055e-015,-1.59028e-015
1.39149e-015,20,2.38542e-015,3.66509e-015,-3.18055e-015,-7.95139e-016
-0,20,-3.97569e-016,-1.05604e-016,3.18055e-015,5.96354e-016
-1.98785e-015,20,3.97569e-016,2.88704e-015,-3.18055e-015,9.93923e-016
-2.38542e-015,20,-7.95139e-016,-1.92961e-015,6.36111e-015,-5.96354e-016
1.59028e-015,20,0,-3.58744e-015,-0,0
-3.97569e-016,20,-3.57812e-015,1.14115e-014,3.18055e-015,5.96354e-016
7.95139e-016,20,3.97569e-016,-6.96989e-015,9.54166e-015,1.78906e-015
-5.96354e-016,20,0,1.1045e-014,-6.36111e-015,0
1.19271e-015,20,3.97569e-016,1.46604e-015,8.27607e-033,-3.97569e-016
-1.98785e-015,20,-2.78299e-015,1.20513e-015,3.18055e-015,-7.95139e-016
-1.59028e-015,20,-3.57812e-015,9.33046e-015,-5.51738e-033,-1.98785e-016
1.19271e-015,20,-1.59028e-015,-1.01629e-014,8.27607e-033,-3.97569e-016
-0,20,0,2.5345e-015,-9.54166e-015,7.95139e-016
3.97569e-016,20,0,-1.54058e-015,-6.36111e-015,7.95139e-016
-1.59028e-015,20,-3.97569e-016,2.16178e-015,-3.18055e-015,1.19271e-015
1.19271e-015,20,-1.19271e-015,5.36719e-015,3.18055e-015,-2.38542e-015
-2.38542e-015,20,1.59028e-015,-5.24295e-015,6.36111e-015,0
-1.19271e-015,20,-3.18055e-015,-1.39149e-015,1.65521e-032,7.95139e-016
3.97569e-016,20,7.95139e-016,-2.16178e-015,3.18055e-015,3.97569e-016
-1.19271e-015,20,1.59028e-015,6.48535e-015,6.36111e-015,0
3.97569e-016,20,-1.19271e-015,-6.95746e-016,3.18055e-015,-3.18055e-015
3.97569e-016,20,-1.19271e-015,-1.68967e-015,5.51738e-033,-7.95139e-016
-1.98785e-015,20,1.59028e-015,-1.59028e-015,4.13804e-032,1.19271e-015
-3.97569e-016,20,3.97569e-016,-3.926e-015,3.18055e-015,-1.59028e-015
-0,20,-7.95139e-016,-7.45443e-016,6.36111e-015,0
7.95139e-016,20,-3.97569e-016,1.98785e-015,6.36111e-015,2.38542e-015
-1.19271e-015,20,-1.19271e-015,4.12478e-015,8.27607e-033,3.97569e-016
3.97569e-016,20,3.97569e-016,-5.66536e-015,-3.18055e-015,-1.59028e-015
1.19271e-015,20,1.19271e-015,4.52235e-015,-3.18055e-015,-3.18055e-015
-1.59028e-015,20,7.95139e-016,-3.926e-015,0,0
3.97569e-016,20,-1.98785e-015,6.75868e-015,-3.18055e-015,-7.95139e-016
1.59028e-015,20,1.98785e-015,6.4605e-016,-3.18055e-015,-3.97569e-016
-3.97569e-016,20,-3.57812e-015,-7.65321e-015,-3.18055e-015,3.97569e-016
2.78299e-015,20,0,-5.96354e-016,-3.18055e-015,-1.19271e-015
-7.95139e-016,20,-1.19271e-015,5.96354e-016,1.10348e-032,7.95139e-016
-3.97569e-016,20,3.18055e-015,3.37934e-015,6.36111e-015,-1.19271e-015
-1.98785e-015,20,-3.57812e-015,-4.42296e-015,-4.13804e-032,-1.19271e-015
3.97569e-016,20,3.97569e-016,2.38542e-015,6.36111e-015,-7.95139e-016
-3.97569e-016,20,-1.59028e-015,-3.97569e-015,-5.51738e-033,-7.95139e-016
7.95139e-016,20,1.98785e-015,8.64713e-015,-0,0
-1.98785e-015,20,3.97569e-016,-1.54058e-015,-9.54166e-015,0
-3.97569e-016,20,1.98785e-015,7.50412e-015,9.54166e-015,-3.97569e-016
-1.59028e-015,20,1.19271e-015,-4.27387e-015,-9.54166e-015,-7.95139e-016
1.19271e-015,20,-5.56597e-015,-4.91992e-015,-9.54166e-015,1.59028e-015
2.38542e-015,20,-4.77083e-015,-4.52235e-015,-9.54166e-015,2.38542e-015
-0,20,2.78299e-015,-2.48481e-016,-3.18055e-015,0
-1.98785e-015,20,-3.97569e-015,8.00108e-015,5.51738e-032,1.59028e-015
-0,20,-3.97569e-015,2.83268e-015,0,3.97569e-016
-2.78299e-015,20,7.95139e-016,8.94531e-016,-3.18055e-015,1.98785e-015
3.97569e-016,20,1.59028e-015,-6.80837e-015,6.36111e-015,-1.19271e-015
-7.95139e-016,20,-4.37326e-015,4.52235e-015,9.54166e-015,7.95139e-016
-0,20,7.95139e-016,-5.01931e-015,-1.27222e-014,-3.97569e-016
3.97569e-015,20,-1.19271e-015,3.52843e-015,-1.27222e-014,-7.95139e-016
-1.19271e-015,20,2.38542e-015,6.16232e-015,3.18055e-015,0
-3.97569e-015,20,-4.77083e-015,3.18055e-015,1.27222e-014,-7.95139e-016
-0,20,-4.37326e-015,6.5102e-015,1.59028e-014,-7.95139e-016
1.98785e-015,20,1.98785e-015,1.69961e-014,-1.37935e-031,3.97569e-015
-1.19271e-015,20,3.57812e-015,-5.01931e-015,-3.18055e-015,4.77083e-015
-1.98785e-015,20,-1.59028e-015,1.78906e-015,1.59028e-014,-3.97569e-016
-1.98785e-015,20,-2.78299e-015,-3.27995e-015,3.18055e-015,-2.78299e-015
7.95139e-016,20,4.37326e-015,-7.95139e-016,6.36111e-015,1.98785e-015
2.38542e-015,20,3.97569e-016,-2.13694e-015,-6.36111e-015,1.19271e-015
3.97569e-016,20,-5.96354e-015,-7.95139e-015,-1.27222e-014,-5.1684e-015
-1.19271e-015,20,3.18055e-015,7.95139e-016,3.18055e-015,7.95139e-016
1.98785e-015,20,-1.19271e-015,-6.95746e-015,-6.36111e-015,-2.38542e-015
-0,20,-1.59028e-015,-6.55989e-015,9.54166e-015,3.97569e-016
-3.18055e-015,20,-1.59028e-015,-3.47873e-015,9.54166e-015,2.78299e-015
7.95139e-016,20,1.59028e-015,-6.65929e-015,-3.18055e-015,3.97569e-016
3.97569e-015,20,-1.59028e-015,6.26172e-015,-6.36111e-015,-1.19271e-015
-7.95139e-016,20,1.59028e-015,5.56597e-015,1.10348e-032,7.95139e-016
4.37326e-015,20,-1.59028e-015,1.00386e-014,6.36111e-015,7.95139e-016
-2.38542e-015,20,-3.18055e-015,-1.0635e-014,-3.18055e-015,-7.95139e-016
-2.78299e-015,20,0,-6.26172e-015,9.54166e-015,-1.59028e-015
-1.98785e-015,20,2.38542e-015,2.18663e-015,9.54166e-015,3.97569e-015
-1.98785e-015,20,7.95139e-016,-8.94531e-016,9.54166e-015,1.98785e-015
-3.18055e-015,20,3.18055e-015,1.49089e-015,6.62086e-032,1.19271e-015
-3.97569e-016,20,-1.59028e-015,-3.77691e-015,-3.18055e-015,-2.38542e-015
-1.59028e-015,20,-2.38542e-015,-1.49089e-015,6.36111e-015,1.98785e-015
-0,20,3.18055e-015,8.84592e-015,3.18055e-015,1.98785e-015
3.97569e-016,20,-7.95139e-016,1.49089e-015,3.18055e-015,7.95139e-016
2.38542e-015,20,-2.38542e-015,5.36719e-015,-4.96564e-032,1.19271e-015
-3.97569e-016,20,-3.18055e-015,4.67144e-015,-9.54166e-015,0
-2.38542e-015,20,2.38542e-015,9.44227e-015,3.31043e-032,7.95139e-016
3.97569e-016,20,-7.95139e-016,-3.97569e-015,-3.18055e-015,-3.97569e-016
-2.78299e-015,20,2.38542e-015,3.47873e-015,3.18055e-015,-7.95139e-016
-3.18055e-015,20,-2.38542e-015,-2.5842e-015,3.18055e-015,7.95139e-016
1.59028e-015,20,-4.77083e-015,4.96962e-015,3.31043e-032,-1.19271e-015
3.97569e-016,20,-1.59028e-015,-2.78299e-015,3.18055e-015,1.98785e-015
-7.95139e-016,20,-2.38542e-015,1.39149e-015,5.51738e-033,3.97569e-016
1.19271e-015,20,1.59028e-015,1.12313e-014,9.54166e-015,3.57812e-015
-7.95139e-016,20,-3.97569e-015,-8.94531e-015,-2.75869e-032,-1.98785e-015
-1.19271e-015,20,0,-2.98177e-016,6.36111e-015,2.78299e-015
1.19271e-015,20,7.95139e-016,1.19271e-014,-1.27222e-014,7.95139e-016
-0,20,1.59028e-015,-2.98177e-015,-3.18055e-015,7.95139e-016
1.19271e-015,20,-7.95139e-016,2.68359e-015,3.18055e-015,-3.18055e-015
1.19271e-015,20,1.59028e-015,2.38542e-015,-9.54166e-015,-3.97569e-016
-0,20,1.59028e-015,6.55989e-015,-0,-3.97569e-016
-0,20,3.97569e-015,8.34896e-015,3.18055e-015,4.77083e-015
-0,20,3.97569e-015,7.35503e-015,3.18055e-015,-3.97569e-016
-1.59028e-015,20,0,1.68967e-015,6.36111e-015,-1.98785e-015
-3.18055e-015,20,-4.77083e-015,-1.88845e-015,6.36111e-015,2.78299e-015
-0,20,-2.38542e-015,-5.76476e-015,-6.36111e-015,7.95139e-016
-7.95139e-016,20,7.95139e-016,-3.37934e-015,-9.54166e-015,0
-0,20,0,7.65321e-015,6.36111e-015,-3.97569e-016
2.38542e-015,20,3.97569e-015,-2.48481e-015,3.18055e-015,1.19271e-015
2.38542e-015,20,5.56597e-015,8.54774e-015,-6.36111e-015,-1.59028e-015
-1.59028e-015,20,-3.18055e-015,-2.28602e-015,6.36111e-015,1.19271e-015
-0,20,-2.38542e-015,-1.2921e-015,-3.18055e-015,3.97569e-016
2.38542e-015,20,7.95139e-016,1.19271e-015,-9.54166e-015,-1.59028e-015
7.95139e-016,20,-1.59028e-015,-6.06293e-015,6.36111e-015,-3.97569e-016
-0,20,-7.95139e-016,6.75868e-015,-1.27222e-014,-3.97569e-016
7.95139e-016,20,1.59028e-015,1.26228e-014,-2.75869e-032,1.98785e-015
-0,20,-8.74653e-015,5.1684e-015,-6.36111e-015,-3.97569e-016
-0,20,-1.59028e-015,1.68967e-015,-3.18055e-015,1.19271e-015
-0,20,-3.18055e-015,-4.87022e-015,3.18055e-015,1.59028e-015
-3.18055e-015,20,7.95139e-016,5.96354e-016,-6.36111e-015,-3.97569e-016
-7.95139e-016,20,-1.59028e-015,3.08116e-015,9.54166e-015,-3.97569e-016
-2.38542e-015,20,-1.59028e-015,3.97569e-016,9.54166e-015,-1.19271e-015
1.59028e-015,20,-4.77083e-015,7.7526e-015,3.18055e-015,-2.38542e-015
-0,20,2.38542e-015,4.67144e-015,3.18055e-015,3.18055e-015
